Date,State,District,Pincode,Age_0_5,Age_5_17,Age_18_greater
03-09-2025,Gujarat,"The Dangs",394715,0,1,0
03-09-2025,Gujarat,Vadodara,390009,2,1,0
03-09-2025,Gujarat,Vadodara,390013,1,0,0
03-09-2025,Gujarat,Vadodara,390014,1,0,1
03-09-2025,Gujarat,Vadodara,390017,0,1,0
03-09-2025,Gujarat,Vadodara,390020,4,1,0
03-09-2025,Gujarat,Vadodara,390021,3,2,0
03-09-2025,Gujarat,Vadodara,390022,0,0,2
03-09-2025,Gujarat,Vadodara,390023,1,0,0
03-09-2025,Gujarat,Vadodara,390025,2,1,0
03-09-2025,Gujarat,Vadodara,391115,2,0,0
03-09-2025,Gujarat,Vadodara,391155,1,0,0
03-09-2025,Gujarat,Vadodara,391244,2,1,0
03-09-2025,Gujarat,Vadodara,391250,1,0,0
03-09-2025,Gujarat,Vadodara,391310,3,0,0
03-09-2025,Gujarat,Vadodara,391430,1,0,0
03-09-2025,Gujarat,Vadodara,391445,4,0,0
03-09-2025,Gujarat,Vadodara,391761,2,1,0
03-09-2025,Gujarat,Vadodara,391775,2,1,0
03-09-2025,Gujarat,Valsad,396001,7,1,0
03-09-2025,Gujarat,Valsad,396105,1,1,0
03-09-2025,Gujarat,Valsad,396126,1,0,0
03-09-2025,Gujarat,Valsad,396135,1,0,0
03-09-2025,Gujarat,Valsad,396155,2,0,0
03-09-2025,Gujarat,Valsad,396191,7,4,0
03-09-2025,Haryana,Bhiwani,127025,1,0,0
03-09-2025,Haryana,Bhiwani,127029,1,0,0
03-09-2025,Haryana,Bhiwani,127046,5,0,0
03-09-2025,Haryana,Bhiwani,127114,1,0,0
03-09-2025,Haryana,Bhiwani,127201,6,0,0
03-09-2025,Haryana,"Charkhi Dadri",127026,2,0,0
03-09-2025,Haryana,"Charkhi Dadri",127310,1,0,0
03-09-2025,Haryana,Faridabad,121001,6,0,1
03-09-2025,Haryana,Faridabad,121006,2,2,0
03-09-2025,Haryana,Gurgaon,122003,3,0,1
03-09-2025,Haryana,Gurgaon,122018,0,1,2
03-09-2025,Haryana,Gurgaon,122103,8,0,0
03-09-2025,Haryana,Gurgaon,122505,2,0,0
03-09-2025,Haryana,Hisar,125001,13,2,0
03-09-2025,Haryana,Hisar,125037,1,0,0
03-09-2025,Haryana,Hisar,125044,1,0,0
03-09-2025,Haryana,Hisar,125049,2,0,0
03-09-2025,Haryana,Jind,126152,3,0,0
03-09-2025,Haryana,Kaithal,136020,1,0,0
03-09-2025,Haryana,Kaithal,136044,3,0,0
03-09-2025,Haryana,Karnal,132046,4,0,0
03-09-2025,Haryana,Karnal,132054,2,0,0
03-09-2025,Haryana,Kurukshetra,136038,1,0,0
03-09-2025,Haryana,Kurukshetra,136118,5,1,0
03-09-2025,Haryana,Kurukshetra,136128,1,0,0
03-09-2025,Haryana,Kurukshetra,136135,1,0,0
03-09-2025,Haryana,Mahendragarh,123001,14,0,0
03-09-2025,Haryana,Mahendragarh,123027,2,0,0
03-09-2025,Haryana,Mahendragarh,123028,2,0,0
03-09-2025,Haryana,Mewat,122103,7,1,0
03-09-2025,Haryana,Panchkula,134118,1,0,0
03-09-2025,Haryana,Panipat,132105,1,0,0
03-09-2025,Haryana,Rewari,123101,1,0,0
03-09-2025,Haryana,Rewari,123103,1,1,0
03-09-2025,Haryana,Rewari,123411,2,0,0
03-09-2025,Haryana,Rohtak,124303,2,0,0
03-09-2025,Haryana,Rohtak,124513,1,0,0
03-09-2025,Haryana,Rohtak,124514,0,1,0
03-09-2025,Haryana,Sirsa,125058,1,0,0
03-09-2025,Haryana,Sonipat,131403,1,0,0
03-09-2025,Haryana,Sonipat,131408,1,0,0
03-09-2025,Haryana,"Yamuna Nagar",135103,1,0,0
03-09-2025,"Himachal Pradesh",Hamirpur,177028,1,0,0
03-09-2025,"Himachal Pradesh",Hamirpur,177029,1,0,0
03-09-2025,"Himachal Pradesh",Hamirpur,177040,1,0,0
03-09-2025,"Himachal Pradesh",Kangra,176056,4,0,0
03-09-2025,"Himachal Pradesh",Kangra,176216,1,0,0
03-09-2025,"Himachal Pradesh",Mandi,175019,1,0,0
03-09-2025,"Himachal Pradesh",Mandi,175124,1,0,0
03-09-2025,"Himachal Pradesh",Mandi,176120,1,0,0
03-09-2025,"Himachal Pradesh",Shimla,171206,0,1,0
03-09-2025,"Himachal Pradesh",Solan,173212,1,0,0
03-09-2025,"Himachal Pradesh",Una,177207,1,0,0
03-09-2025,"Jammu and Kashmir",Bandipore,193502,22,6,0
03-09-2025,"Jammu and Kashmir",Baramula,193103,3,0,0
03-09-2025,"Jammu and Kashmir",Baramula,193122,4,0,0
03-09-2025,"Jammu and Kashmir",Baramula,193301,2,1,0
03-09-2025,"Jammu and Kashmir",Baramula,193404,2,1,0
03-09-2025,"Jammu and Kashmir",Ganderbal,191202,3,1,0
03-09-2025,"Jammu and Kashmir",Jammu,181201,1,0,0
03-09-2025,"Jammu and Kashmir",Jammu,181202,1,0,0
03-09-2025,"Jammu and Kashmir",Kargil,194302,0,1,0
03-09-2025,"Jammu and Kashmir",Kathua,184102,1,0,0
03-09-2025,"Jammu and Kashmir",Kathua,184104,2,0,0
03-09-2025,"Jammu and Kashmir",Kathua,184151,2,0,0
03-09-2025,"Jammu and Kashmir",Kathua,184203,1,0,0
03-09-2025,"Jammu and Kashmir",Kishtwar,182203,1,0,0
03-09-2025,"Jammu and Kashmir",Kupwara,193221,5,3,0
03-09-2025,"Jammu and Kashmir",Kupwara,193222,17,2,0
03-09-2025,"Jammu and Kashmir",Kupwara,193225,0,1,0
03-09-2025,"Jammu and Kashmir",Pulwama,192301,0,2,0
03-09-2025,"Jammu and Kashmir",Srinagar,190001,2,1,0
03-09-2025,"Jammu and Kashmir",Srinagar,190010,2,0,0
03-09-2025,"Jammu and Kashmir",Srinagar,190015,2,1,0
03-09-2025,Jharkhand,Bokaro,825315,1,0,0
03-09-2025,Jharkhand,Bokaro,828303,0,2,0
03-09-2025,Jharkhand,Bokaro,829128,0,1,0
03-09-2025,Jharkhand,Chatra,825321,1,0,0
03-09-2025,Jharkhand,Chatra,825401,3,2,0
03-09-2025,Jharkhand,Dhanbad,826003,1,0,0
03-09-2025,Jharkhand,Dhanbad,826004,3,0,0
03-09-2025,Jharkhand,Dhanbad,828205,8,2,0
03-09-2025,Jharkhand,Dhanbad,828306,0,2,0
03-09-2025,Jharkhand,Dumka,814146,0,3,0
03-09-2025,Jharkhand,"East Singhbhum",831001,1,0,0
03-09-2025,Jharkhand,"East Singhbhum",831004,1,0,0
03-09-2025,Jharkhand,"East Singhbhum",831006,1,0,0
03-09-2025,Jharkhand,"East Singhbhum",832101,1,0,0
03-09-2025,Jharkhand,"East Singhbhum",832302,2,0,0
03-09-2025,Jharkhand,Garhwa,822120,1,0,0
03-09-2025,Jharkhand,Giridih,815302,0,2,0
03-09-2025,Jharkhand,Giridih,815311,2,0,0
03-09-2025,Jharkhand,Godda,814156,1,1,0
03-09-2025,Jharkhand,Gumla,835207,1,0,0
03-09-2025,Jharkhand,Gumla,835230,0,1,0
03-09-2025,Jharkhand,Gumla,835231,2,0,0
03-09-2025,Jharkhand,Gumla,835232,3,0,0
03-09-2025,Jharkhand,Jamtara,815354,1,1,0
03-09-2025,Jharkhand,Khunti,835227,1,1,0
03-09-2025,Jharkhand,Koderma,825132,0,1,0
03-09-2025,Jharkhand,Koderma,825407,3,0,0
03-09-2025,Jharkhand,Koderma,825418,2,1,0
03-09-2025,Jharkhand,Latehar,822119,2,0,0
03-09-2025,Jharkhand,Pakaur,816105,1,0,0
03-09-2025,Jharkhand,Pakaur,816107,1,0,0
03-09-2025,Jharkhand,Pakur,816104,7,8,0
03-09-2025,Jharkhand,Palamu,822102,1,1,1
03-09-2025,Jharkhand,Palamu,822131,1,0,0
03-09-2025,Jharkhand,"Purbi Singhbhum",831012,1,1,0
03-09-2025,Jharkhand,Ranchi,834004,2,1,0
03-09-2025,Jharkhand,Ranchi,834005,3,1,0
03-09-2025,Jharkhand,Ranchi,834008,2,0,0
03-09-2025,Jharkhand,Ranchi,835204,1,0,0
03-09-2025,Jharkhand,Sahebganj,816129,1,0,0
03-09-2025,Jharkhand,Seraikela-kharsawan,832402,2,0,0
03-09-2025,Jharkhand,Simdega,835211,4,0,0
03-09-2025,Karnataka,Bagalkot,587111,5,1,0
03-09-2025,Karnataka,Bagalkot,587119,10,2,0
03-09-2025,Karnataka,Bagalkot,587120,0,1,0
03-09-2025,Karnataka,Bagalkot,587122,13,0,0
03-09-2025,Karnataka,Bagalkot,587207,0,1,0
03-09-2025,Karnataka,Bagalkot,587311,5,0,0
03-09-2025,Karnataka,Bagalkot,587330,2,1,0
03-09-2025,Karnataka,"Bagalkot *",587103,2,0,0
03-09-2025,Karnataka,"Bagalkot *",587313,1,2,0
03-09-2025,Karnataka,Ballari,583119,2,0,0
03-09-2025,Karnataka,Ballari,583120,5,0,1
03-09-2025,Karnataka,Ballari,583130,1,0,0
03-09-2025,Karnataka,Ballari,583132,1,0,0
03-09-2025,Karnataka,Ballari,583219,2,0,0
03-09-2025,Karnataka,Bangalore,560002,0,1,0
03-09-2025,Karnataka,Bangalore,560016,6,0,0
03-09-2025,Karnataka,Bangalore,560035,1,0,0
03-09-2025,Karnataka,Bangalore,560041,2,0,0
03-09-2025,Karnataka,Bangalore,560043,2,1,0
03-09-2025,Karnataka,Bangalore,560051,0,2,0
03-09-2025,Karnataka,Bangalore,560062,3,0,0
03-09-2025,Karnataka,Bangalore,560079,2,0,0
03-09-2025,Karnataka,Bangalore,560086,1,0,0
03-09-2025,Karnataka,Bangalore,560098,1,0,0
03-09-2025,Karnataka,Bangalore,560102,1,0,0
03-09-2025,Karnataka,Bangalore,562130,1,0,0
03-09-2025,Karnataka,"Bangalore Rural",560049,3,0,0
03-09-2025,Karnataka,"Bangalore Rural",560067,1,0,0
03-09-2025,Karnataka,"Bangalore Rural",561204,3,0,0
03-09-2025,Karnataka,Belagavi,590010,1,1,0
03-09-2025,Karnataka,Belagavi,590014,3,0,0
03-09-2025,Karnataka,Belagavi,591101,1,0,0
03-09-2025,Karnataka,Belagavi,591104,3,0,0
03-09-2025,Karnataka,Belagavi,591108,2,1,0
03-09-2025,Karnataka,Belagavi,591115,2,0,0
03-09-2025,Karnataka,Belagavi,591130,3,1,0
03-09-2025,Karnataka,Belagavi,591217,2,1,0
03-09-2025,Karnataka,Belagavi,591221,1,0,0
03-09-2025,Karnataka,Belagavi,591222,0,2,0
03-09-2025,Karnataka,Belagavi,591234,1,0,0
03-09-2025,Karnataka,Belagavi,591236,1,0,0
03-09-2025,Karnataka,Belagavi,591312,2,0,0
03-09-2025,Karnataka,Belgaum,590005,0,1,0
03-09-2025,Karnataka,Belgaum,590008,2,0,0
03-09-2025,Karnataka,Belgaum,591103,1,0,0
03-09-2025,Karnataka,Belgaum,591104,1,0,0
03-09-2025,Karnataka,Belgaum,591109,1,0,0
03-09-2025,Karnataka,Belgaum,591115,2,0,0
03-09-2025,Karnataka,Belgaum,591117,6,1,0
03-09-2025,Karnataka,Belgaum,591122,3,0,0
03-09-2025,Karnataka,Belgaum,591124,2,0,0
03-09-2025,Karnataka,Belgaum,591125,0,1,0
03-09-2025,Karnataka,Belgaum,591127,1,0,0
03-09-2025,Karnataka,Belgaum,591143,2,0,0
03-09-2025,Karnataka,Belgaum,591224,1,0,0
03-09-2025,Karnataka,Belgaum,591226,3,0,0
03-09-2025,Karnataka,Belgaum,591243,3,0,0
03-09-2025,Karnataka,Belgaum,591248,4,2,0
03-09-2025,Karnataka,Belgaum,591304,3,0,0
03-09-2025,Karnataka,Belgaum,591307,3,0,0
03-09-2025,Karnataka,Bellary,583111,0,1,0
03-09-2025,Karnataka,Bellary,583119,4,0,0
03-09-2025,Karnataka,Bellary,583122,2,1,0
03-09-2025,Karnataka,Bellary,583128,7,2,0
03-09-2025,Karnataka,Bellary,583135,1,0,0
03-09-2025,Karnataka,Bellary,583215,1,0,0
03-09-2025,Karnataka,Bellary,583216,2,0,0
03-09-2025,Karnataka,Bengaluru,560006,1,0,0
03-09-2025,Karnataka,Bengaluru,560019,0,1,0
03-09-2025,Karnataka,Bengaluru,560026,2,0,0
03-09-2025,Karnataka,Bengaluru,560027,2,0,0
03-09-2025,Karnataka,Bengaluru,560049,3,0,0
03-09-2025,Karnataka,Bengaluru,560057,1,0,0
03-09-2025,Karnataka,Bengaluru,560064,3,1,0
03-09-2025,Karnataka,Bengaluru,560067,1,2,4
03-09-2025,Karnataka,Bengaluru,560103,0,1,0
03-09-2025,Karnataka,Bengaluru,560108,1,0,0
03-09-2025,Karnataka,Bengaluru,562107,3,1,0
03-09-2025,Karnataka,Bidar,585227,0,2,0
03-09-2025,Karnataka,Bidar,585326,3,3,0
03-09-2025,Karnataka,Bidar,585328,10,1,0
03-09-2025,Karnataka,Bidar,585413,2,0,0
03-09-2025,Karnataka,Bidar,585414,2,0,0
03-09-2025,Karnataka,Bidar,585443,3,1,0
03-09-2025,Karnataka,Bijapur,586102,1,0,0
03-09-2025,Karnataka,Bijapur,586116,1,0,0
03-09-2025,Karnataka,Bijapur,586121,1,0,0
03-09-2025,Karnataka,Bijapur,586130,4,0,0
03-09-2025,Karnataka,Bijapur,586211,2,1,0
03-09-2025,Karnataka,Chamrajanagar,571128,1,0,0
03-09-2025,Karnataka,Chamrajnagar,571313,1,0,0
03-09-2025,Karnataka,Chickmagalur,577228,1,0,0
03-09-2025,Karnataka,Chickmagalur,577548,5,0,0
03-09-2025,Karnataka,Chikkaballapur,562101,1,0,0
03-09-2025,Karnataka,Chikkaballapur,562104,1,0,0
03-09-2025,Karnataka,Chikkaballapur,563146,3,0,0
03-09-2025,Karnataka,Chikkamagaluru,577180,1,0,0
03-09-2025,Karnataka,Chikkamagaluru,577550,2,0,0
03-09-2025,Karnataka,Chikmagalur,577168,1,0,0
03-09-2025,Karnataka,Chikmagalur,577548,1,0,0
03-09-2025,Karnataka,Chitradurga,577511,2,0,0
03-09-2025,Karnataka,Chitradurga,577521,2,0,0
03-09-2025,Karnataka,Chitradurga,577522,4,0,0
03-09-2025,Karnataka,Chitradurga,577524,5,0,0
03-09-2025,Karnataka,Chitradurga,577536,3,0,0
03-09-2025,Karnataka,Chitradurga,577538,1,0,0
03-09-2025,Karnataka,Chitradurga,577542,1,0,0
03-09-2025,Karnataka,"Dakshina Kannada",574198,1,0,0
03-09-2025,Karnataka,"Dakshina Kannada",574202,3,0,0
03-09-2025,Karnataka,"Dakshina Kannada",574210,4,0,0
03-09-2025,Karnataka,"Dakshina Kannada",574214,4,0,0
03-09-2025,Karnataka,"Dakshina Kannada",574216,2,0,0
03-09-2025,Karnataka,"Dakshina Kannada",574239,0,1,0
03-09-2025,Karnataka,"Dakshina Kannada",574253,2,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575001,1,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575003,1,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575005,2,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575015,5,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575018,2,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575023,2,0,0
03-09-2025,Karnataka,"Dakshina Kannada",575025,1,0,0
03-09-2025,Karnataka,Davangere,577213,6,1,0
03-09-2025,Karnataka,Davangere,577224,3,0,0
03-09-2025,Karnataka,Davangere,577528,6,1,0
03-09-2025,Karnataka,Davangere,577530,1,0,0
03-09-2025,Karnataka,Davangere,577553,2,0,0
03-09-2025,Karnataka,Davangere,577589,2,0,0
03-09-2025,Karnataka,Dharwad,580001,2,0,0
03-09-2025,Karnataka,Dharwad,580004,1,0,0
03-09-2025,Karnataka,Dharwad,580020,5,1,0
03-09-2025,Karnataka,Dharwad,580028,5,0,0
03-09-2025,Karnataka,Dharwad,580114,3,0,0
03-09-2025,Karnataka,Dharwad,581117,2,0,0
03-09-2025,Karnataka,Dharwad,581212,2,0,0
03-09-2025,Karnataka,Gadag,582101,10,0,0
03-09-2025,Karnataka,Gadag,582102,4,1,1
03-09-2025,Karnataka,Gadag,582116,2,0,0
03-09-2025,Karnataka,Gadag,582118,4,2,0
03-09-2025,Karnataka,Gadag,582205,1,0,0
03-09-2025,Karnataka,Gadag,582207,6,0,0
03-09-2025,Karnataka,"Gadag *",582207,1,0,0
03-09-2025,Karnataka,Gulbarga,585101,3,1,0
03-09-2025,Karnataka,Gulbarga,585103,3,1,0
03-09-2025,Karnataka,Gulbarga,585213,1,0,0
03-09-2025,Karnataka,Gulbarga,585302,1,0,0
03-09-2025,Karnataka,Gulbarga,585306,0,1,0
03-09-2025,Karnataka,Gulbarga,585310,4,2,0
03-09-2025,Karnataka,Hasan,573130,2,0,0
03-09-2025,Karnataka,Hasan,573162,1,0,0
03-09-2025,Karnataka,Hassan,573116,3,1,0
03-09-2025,Karnataka,Hassan,573130,1,0,0
03-09-2025,Karnataka,Hassan,573211,6,1,0
03-09-2025,Karnataka,Haveri,581202,5,0,0
03-09-2025,Karnataka,Haveri,581203,2,0,0
03-09-2025,Karnataka,"Haveri *",581115,1,0,0
03-09-2025,Karnataka,Kalaburagi,585210,1,0,0
03-09-2025,Karnataka,Kalaburagi,585228,6,1,0
03-09-2025,Karnataka,Kalaburagi,585265,0,2,0
03-09-2025,Karnataka,Kalaburagi,585313,5,2,0
03-09-2025,Karnataka,Kolar,563113,1,0,0
03-09-2025,Karnataka,Kolar,563114,6,1,0
03-09-2025,Karnataka,Kolar,563115,1,0,0
03-09-2025,Karnataka,Kolar,563116,2,0,0
03-09-2025,Karnataka,Kolar,563131,10,0,0
03-09-2025,Karnataka,Kolar,563136,2,3,0
03-09-2025,Karnataka,Kolar,563137,2,1,0
03-09-2025,Karnataka,Koppal,583234,2,0,0
03-09-2025,Karnataka,Koppal,583238,2,3,0
03-09-2025,Karnataka,Koppal,583283,4,1,0
03-09-2025,Karnataka,Mandya,571403,2,0,0
03-09-2025,Karnataka,Mandya,571404,1,0,0
03-09-2025,Karnataka,Mandya,571802,1,0,0
03-09-2025,Karnataka,Mysore,571103,2,0,0
03-09-2025,Karnataka,Mysore,571121,1,0,0
03-09-2025,Karnataka,Mysore,571187,1,0,0
03-09-2025,Karnataka,Mysore,571301,1,0,0
03-09-2025,Karnataka,Mysore,571316,1,0,0
03-09-2025,Karnataka,Mysuru,570015,4,0,0
03-09-2025,Karnataka,Mysuru,570019,3,0,0
03-09-2025,Karnataka,Mysuru,570029,1,0,0
03-09-2025,Karnataka,Mysuru,571114,1,0,1
03-09-2025,Karnataka,Mysuru,571312,2,0,1
03-09-2025,Karnataka,Mysuru,571315,1,0,0
03-09-2025,Karnataka,Raichur,584101,9,0,0
03-09-2025,Karnataka,Raichur,584123,6,2,0
03-09-2025,Karnataka,Raichur,584138,2,0,0
03-09-2025,Karnataka,Raichur,584203,0,1,0
03-09-2025,Karnataka,Ramanagar,561101,5,0,0
03-09-2025,Karnataka,Ramanagar,561201,3,0,0
03-09-2025,Karnataka,Ramanagar,562126,1,0,0
03-09-2025,Karnataka,Ramanagar,562138,1,0,0
03-09-2025,Karnataka,Ramanagar,562159,4,14,0
03-09-2025,Karnataka,Shimoga,577243,1,0,0
03-09-2025,Karnataka,Shimoga,577302,2,0,0
03-09-2025,Karnataka,Shimoga,577423,2,0,0
03-09-2025,Karnataka,Shimoga,577426,0,1,0
03-09-2025,Karnataka,Shimoga,577428,1,0,0
03-09-2025,Karnataka,Shimoga,577432,1,0,0
03-09-2025,Karnataka,Shivamogga,577302,1,0,0
03-09-2025,Karnataka,Shivamogga,577450,1,0,0
03-09-2025,Karnataka,Tumakuru,572107,1,0,0
03-09-2025,Karnataka,Tumakuru,572122,1,1,0
03-09-2025,Karnataka,Tumakuru,572130,4,0,0
03-09-2025,Karnataka,Tumakuru,572201,4,0,0
03-09-2025,Karnataka,Tumakuru,572228,0,0,2
03-09-2025,Karnataka,Tumkur,572106,2,0,0
03-09-2025,Karnataka,Tumkur,572123,1,0,0
03-09-2025,Karnataka,Tumkur,572125,1,0,0
03-09-2025,Karnataka,Tumkur,572139,2,0,0
03-09-2025,Karnataka,Tumkur,572142,1,0,0
03-09-2025,Karnataka,Tumkur,572215,1,0,0
03-09-2025,Karnataka,Udupi,574107,1,0,0
03-09-2025,Karnataka,Udupi,576216,2,0,0
03-09-2025,Karnataka,Udupi,576226,1,0,0
03-09-2025,Karnataka,"Uttara Kannada",581303,1,0,0
03-09-2025,Karnataka,"Uttara Kannada",581340,1,0,0
03-09-2025,Karnataka,"Uttara Kannada",581346,1,0,0
03-09-2025,Karnataka,Vijayanagara,583126,1,0,0
03-09-2025,Karnataka,Vijayapura,586111,1,0,0
03-09-2025,Karnataka,Vijayapura,586118,3,1,0
03-09-2025,Karnataka,Vijayapura,586124,3,1,1
03-09-2025,Karnataka,Vijayapura,586125,5,0,0
03-09-2025,Karnataka,Vijayapura,586204,2,1,0
03-09-2025,Rajasthan,Sikar,332701,16,1,0
03-09-2025,Rajasthan,Sikar,332707,6,1,0
03-09-2025,Rajasthan,Sikar,332710,6,1,0
03-09-2025,Rajasthan,Sikar,332742,8,2,0
03-09-2025,Rajasthan,Sirohi,307001,3,3,0
03-09-2025,Rajasthan,Sirohi,307026,9,10,0
03-09-2025,Rajasthan,Tonk,304001,15,2,0
03-09-2025,Rajasthan,Tonk,304021,4,2,0
03-09-2025,Rajasthan,Udaipur,313027,2,3,0
03-09-2025,Rajasthan,Udaipur,313038,4,2,0
03-09-2025,Rajasthan,Udaipur,313201,1,2,1
03-09-2025,Rajasthan,Udaipur,313204,0,2,0
03-09-2025,Rajasthan,Udaipur,313702,8,4,0
03-09-2025,Rajasthan,Udaipur,313703,2,3,0
03-09-2025,Rajasthan,Udaipur,313902,4,4,0
03-09-2025,Sikkim,East,737101,0,1,0
03-09-2025,Sikkim,East,737107,1,0,0
03-09-2025,Sikkim,South,737134,0,1,0
03-09-2025,Sikkim,"South Sikkim",737126,0,3,0
03-09-2025,Sikkim,West,737121,2,2,0
03-09-2025,Sikkim,"West Sikkim",737111,1,0,0
03-09-2025,Sikkim,"West Sikkim",737113,0,1,0
03-09-2025,"Tamil Nadu",Ariyalur,621804,3,0,0
03-09-2025,"Tamil Nadu",Chengalpattu,603203,1,0,0
03-09-2025,"Tamil Nadu",Chennai,600001,8,1,0
03-09-2025,"Tamil Nadu",Chennai,600007,4,0,0
03-09-2025,"Tamil Nadu",Chennai,600013,6,0,0
03-09-2025,"Tamil Nadu",Chennai,600015,2,2,0
03-09-2025,"Tamil Nadu",Chennai,600038,0,1,0
03-09-2025,"Tamil Nadu",Chennai,600041,3,0,0
03-09-2025,"Tamil Nadu",Chennai,600078,7,1,0
03-09-2025,"Tamil Nadu",Chennai,600082,3,0,0
03-09-2025,"Tamil Nadu",Chennai,600083,0,2,0
03-09-2025,"Tamil Nadu",Chennai,600085,2,1,0
03-09-2025,"Tamil Nadu",Chennai,600118,2,2,0
03-09-2025,"Tamil Nadu",Coimbatore,641019,4,2,0
03-09-2025,"Tamil Nadu",Coimbatore,641027,1,0,0
03-09-2025,"Tamil Nadu",Coimbatore,641031,0,1,0
03-09-2025,"Tamil Nadu",Coimbatore,641035,5,3,0
03-09-2025,"Tamil Nadu",Coimbatore,641101,1,0,0
03-09-2025,"Tamil Nadu",Coimbatore,641108,3,0,0
03-09-2025,"Tamil Nadu",Coimbatore,641301,1,1,0
03-09-2025,"Tamil Nadu",Coimbatore,641302,2,0,0
03-09-2025,"Tamil Nadu",Coimbatore,642002,1,0,0
03-09-2025,"Tamil Nadu",Coimbatore,642005,1,0,0
03-09-2025,"Tamil Nadu",Coimbatore,642104,1,0,0
03-09-2025,"Tamil Nadu",Coimbatore,642127,3,1,0
03-09-2025,"Tamil Nadu",Cuddalore,605007,2,0,0
03-09-2025,"Tamil Nadu",Cuddalore,606001,2,2,0
03-09-2025,"Tamil Nadu",Cuddalore,606003,4,1,0
03-09-2025,"Tamil Nadu",Cuddalore,606103,5,0,0
03-09-2025,"Tamil Nadu",Cuddalore,606302,4,2,0
03-09-2025,"Tamil Nadu",Cuddalore,607001,1,1,0
03-09-2025,"Tamil Nadu",Cuddalore,607106,3,2,0
03-09-2025,"Tamil Nadu",Cuddalore,607804,4,1,0
03-09-2025,"Tamil Nadu",Cuddalore,608001,4,1,0
03-09-2025,"Tamil Nadu",Cuddalore,608305,4,0,0
03-09-2025,"Tamil Nadu",Cuddalore,608501,4,2,0
03-09-2025,"Tamil Nadu",Dharmapuri,636805,4,0,0
03-09-2025,"Tamil Nadu",Dharmapuri,636809,3,0,0
03-09-2025,"Tamil Nadu",Dindigul,624613,1,0,0
03-09-2025,"Tamil Nadu",Dindigul,624619,2,0,0
03-09-2025,"Tamil Nadu",Dindigul,624710,3,1,0
03-09-2025,"Tamil Nadu",Dindigul,624801,3,1,2
03-09-2025,"Tamil Nadu",Erode,638401,1,0,0
03-09-2025,"Tamil Nadu",Erode,638402,0,1,0
03-09-2025,"Tamil Nadu",Erode,638455,2,1,0
03-09-2025,"Tamil Nadu",Erode,638459,0,2,0
03-09-2025,"Tamil Nadu",Erode,638503,3,0,0
03-09-2025,"Tamil Nadu",Kallakurichi,605757,2,0,0
03-09-2025,"Tamil Nadu",Kallakurichi,606208,1,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,600044,3,2,0
03-09-2025,"Tamil Nadu",Kancheepuram,600056,1,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,600063,2,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,600075,2,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,600091,4,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,600097,3,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,600114,1,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,600122,5,5,0
03-09-2025,"Tamil Nadu",Kancheepuram,600123,0,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,601301,7,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,603002,5,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,603102,0,1,0
03-09-2025,"Tamil Nadu",Kancheepuram,603104,1,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,603108,1,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,603306,2,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,603319,2,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,603404,1,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,603405,1,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,631501,3,0,0
03-09-2025,"Tamil Nadu",Kancheepuram,631605,2,1,0
03-09-2025,"Tamil Nadu",Kanniyakumari,629166,4,0,0
03-09-2025,"Tamil Nadu",Kanniyakumari,629177,3,0,0
03-09-2025,"Tamil Nadu",Kanniyakumari,629201,1,0,0
03-09-2025,"Tamil Nadu",Kanniyakumari,629252,1,1,0
03-09-2025,"Tamil Nadu",Kanniyakumari,629501,1,0,0
03-09-2025,"Tamil Nadu",Kanyakumari,629156,1,0,0
03-09-2025,"Tamil Nadu",Kanyakumari,629158,2,0,0
03-09-2025,"Tamil Nadu",Kanyakumari,629601,1,0,0
03-09-2025,"Tamil Nadu",Kanyakumari,629851,0,1,0
03-09-2025,"Tamil Nadu",Karur,639004,3,1,0
03-09-2025,"Tamil Nadu",Karur,639104,1,0,0
03-09-2025,"Tamil Nadu",Karur,639107,2,0,0
03-09-2025,"Tamil Nadu",Karur,639109,1,1,0
03-09-2025,"Tamil Nadu",Karur,639110,2,0,0
03-09-2025,"Tamil Nadu",Krishnagiri,635104,1,0,0
03-09-2025,"Tamil Nadu",Krishnagiri,635107,3,0,0
03-09-2025,"Tamil Nadu",Krishnagiri,635108,2,0,0
